score ; Cocktail ; n patient taking C ; n patient taking C and having AE ; RR 
5.98458;androgens and estrogens:prostaglandin analogues1;8;1;403.21
5.98458;cabergoline:antidotes;8;1;403.21
5.98458;preparations containing sulfur:acetic acid derivatives and related substances;8;1;403.21
5.98458;insulins and analogues:medical air;8;1;403.21
5.98458;drugs for constipation:cyclopenthiazide;8;1;403.21
5.97312;magnesium carbonate:cardiovascular system;854;3;11.6596
5.89843;magnesium carbonate:dermatologicals;877;3;11.3525
5.87792;blood and blood forming organs:thiocolchicoside;246;2;26.6232
5.86695;molindone:psychostimulants agents used for adhd and nootropics;9;1;358.407
5.86695;fluphenazine:decongestants and other nasal preparations for topical use;9;1;358.407
5.86695;azathioprine:other psychostimulants and nootropics;9;1;358.407
5.86695;daclizumab:other systemic drugs for obstructive airway diseases;9;1;358.407
5.86695;immunosuppressants:ciclesonide;9;1;358.407
5.86695;protein kinase inhibitors:travoprost;9;1;358.407
5.86695;antivirals for systemic use:gefitinib;9;1;358.407
5.86695;genito urinary system and sex hormones:psychostimulants agents used for adhd and nootropics:glucocorticoids;9;1;358.407
5.86695;antiinfectives:technetium 99mtc compounds;9;1;358.407
5.86695;insulin aspart:all other therapeutic products;9;1;358.407
5.86695;aminosalicylic acid and similar agents:enzyme preparations;9;1;358.407
5.86695;magnesium citrate:diuretics;9;1;358.407
5.8154;other plasma protein fractions:musculoskeletal system;254;2;25.7837
5.79792;magnesium peroxide:cardiovascular system;909;3;10.9511
5.7849;albumin:musculoskeletal system;258;2;25.3834
5.76175;sympathomimetics used as decongestants:surgical aids;10;1;322.565
5.76175;phenothiazines with piperazine structure:prostaglandin analogues1;10;1;322.565
5.76175;antipsychotics:adrafinil;10;1;322.565
5.76175;ifosfamide:immunosuppressants;10;1;322.565
5.76175;ifosfamide:immunosuppressants;10;1;322.565
5.76175;urologicals:azathioprine;10;1;322.565
5.76175;androgens and female sex hormones in combination:antiallergic agents excl corticosteroids;10;1;322.565
5.76175;coagulation factor xiii:other ophthalmologicals;10;1;322.565
5.76175;coagulation factor xiii:other ophthalmologicals;10;1;322.565
5.76175;enzymes:amino acids;10;1;322.565
5.76175;multienzymes lipase protease etc:antidotes;10;1;322.565
5.75817;magnesium peroxide:dermatologicals;922;3;10.796
5.66659;immunostimulants:immunosuppressants:other systemic drugs for obstructive airway diseases;11;1;293.239
5.66659;gefitinib:all other therapeutic products;11;1;293.239
5.66659;protease inhibitors:prostaglandin analogues1;11;1;293.239
5.66659;ornidazole:decongestants and other nasal preparations for topical use;11;1;293.239
5.66659;cefazedone:antiinflammatory preparations nonsteroids for topical use;11;1;293.239
5.66659;other betalactam antibacterials:clofezone;11;1;293.239
5.66659;dutasteride:alkylating agents;11;1;293.239
5.66659;cabergoline:all other therapeutic products;11;1;293.239
5.66659;chlorhexidine:diagnostic radiopharmaceuticals;11;1;293.239
5.66659;blood substitutes and perfusion solutions:nasal preparations:other ophthalmologicals;11;1;293.239
5.66659;antihemorrhagics:solutions for parenteral nutrition:respiratory system;11;1;293.239
5.66659;platelet aggregation inhibitors excl heparin:amino acids;11;1;293.239
5.66659;magnesium citrate:cardiovascular system:musculoskeletal system;11;1;293.239
5.57974;interferons:other systemic drugs for obstructive airway diseases;12;1;268.801
5.57974;gefitinib:decongestants and other nasal preparations for topical use;12;1;268.801
5.57974;dutasteride:immunosuppressants;12;1;268.801
5.57974;agalsidase beta:platelet aggregation inhibitors excl heparin;12;1;268.801
5.49985;antiallergic agents excl corticosteroids:prostaglandin analogues1;13;1;248.123
5.49985;direct acting antivirals:travoprost;13;1;248.123
5.49985;antiinfectives:renal system;13;1;248.123
5.49985;coagulation factor xiii:nasal preparations;13;1;248.123
5.46176;antibacterials for systemic use;42739;23;2.11575
5.4465;sodium;8260;8;3.37645
5.4259;nitrogen mustard analogues:other immunosuppressants;14;1;230.399
5.4259;direct acting antivirals:medical air;14;1;230.399
5.4259;direct acting antivirals:etodolac;14;1;230.399
5.4259;ornidazole:all other therapeutic products;14;1;230.399
5.4259;ornidazole:all other therapeutic products;14;1;230.399
5.4259;cardiovascular system:tioxolone:musculoskeletal system;14;1;230.399
5.4259;agalsidase beta:blood and blood forming organs:cardiovascular system;14;1;230.399
5.4259;mesalazine:nasal preparations;14;1;230.399
5.35706;digestives incl enzymes:prolactine inhibitors;15;1;215.038
5.32402;tetrazepam;327;2;20.0204
5.31557;ferrous amino acid complex;2165;4;6.19517
5.29267;interleukin inhibitors:other systemic drugs for obstructive airway diseases;16;1;201.597
5.29267;tioxolone:antiinfectives for systemic use:musculoskeletal system;16;1;201.597
5.29267;insulins and analogues for injection intermediate or longacting combined with fastacting:protease inhibitors;16;1;201.597
5.24645;iron in combination with folic acid;8543;8;3.25978
5.2322;molindone:hypnotics and sedatives;17;1;189.737
5.2322;other antineoplastic agents:travoprost;17;1;189.737
5.2322;solutions for parenteral nutrition:other nasal preparations;17;1;189.737
5.1815;magnesium oxide:2amino1phenylethanol derivatives:dermatologicals;352;2;18.5961
5.1815;magnesium oxide:peripheral vasodilators:agents for dermatitis excluding corticosteroids;352;2;18.5961
5.1815;magnesium oxide:peripheral vasodilators:other dermatological preparations;352;2;18.5961
5.17602;magnesium oxide:peripheral vasodilators:dermatologicals;353;2;18.5434
5.17602;magnesium oxide:peripheral vasodilators:dermatologicals;353;2;18.5434
5.17602;magnesium oxide:cardiovascular system:agents for dermatitis excluding corticosteroids;353;2;18.5434
5.1752;methyltestosterone and estrogen:all other therapeutic products;18;1;179.195
5.17056;magnesium oxide:cardiovascular system:other dermatological preparations;354;2;18.4909
5.17056;magnesium oxide:cardiovascular system:other dermatological preparations;354;2;18.4909
5.12129;genito urinary system and sex hormones:molindone:respiratory system;19;1;169.763
5.07015;protein kinase inhibitors:medical gases;20;1;161.274
5.07015;sex hormones and modulators of the genital system:azelastine;20;1;161.274
5.04403;cyclobenzaprine;378;2;17.3148
5.03894;magnesium oxide:cardiovascular system:dermatologicals;379;2;17.269
4.96912;thiocolchicoside;393;2;16.6527
4.96912;other plasma protein fractions;393;2;16.6527
4.95126;alimentary tract and metabolism:cardiovascular system;41807;22;2.03038
4.93085;indole derivatives:other psychostimulants and nootropics;23;1;140.236
4.93085;protease inhibitors:phenothiazines with piperazine structure;23;1;140.236
4.9037;sodium sulfate:progestogens and estrogens fixed combinations;2438;4;5.49386
4.89243;albumin;409;2;15.9999
4.88845;methyltestosterone and estrogen:nervous system:respiratory system;24;1;134.392
4.88845;iv solutions:decongestants and other nasal preparations for topical use:ophthalmologicals;24;1;134.392
4.84778;azathioprine:drugs for obstructive airway diseases;25;1;129.016
4.84778;insulin aspart:sex hormones and modulators of the genital system;25;1;129.016
4.81485;sodium chloride:blood and blood forming organs;2502;4;5.3516
4.77951;sodium sulfate:blood and blood forming organs;2528;4;5.29586
4.77113;other antibacterials:sympathomimetics used as decongestants;27;1;119.458
4.66623;musculoskeletal system:phentolamine;30;1;107.511
4.66623;antineoplastic agents:azelastine;30;1;107.511
4.66623;sex hormones and modulators of the genital system:medical air;30;1;107.511
4.66623;sex hormones and modulators of the genital system:travoprost;30;1;107.511
4.66623;blood coagulation factors:nasal preparations:ophthalmologicals;30;1;107.511
4.66623;magnesium citrate:musculoskeletal system;30;1;107.511
4.6336;other antibacterials:sympathomimetics combinations excl corticosteroids;31;1;104.042
4.602;other psychostimulants and nootropics:glucocorticoids;32;1;100.79
4.57139;dutasteride:psycholeptics;33;1;97.7356
4.57139;prolactine inhibitors:antidotes;33;1;97.7356
4.57139;blood coagulation factors:other nasal preparations;33;1;97.7356
4.51615;mineral supplements:ferrous fumarate:sex hormones and modulators of the genital system;498;2;13.1346
4.51286;antineoplastic agents:travoprost;35;1;92.1498
4.51233;alimentary tract and metabolism:ferrous fumarate:progestogens and estrogens fixed combinations;499;2;13.1082
4.50852;other mineral supplements:ferrous fumarate:genito urinary system and sex hormones;500;2;13.082
4.50852;alimentary tract and metabolism:ferrous fumarate:hormonal contraceptives for systemic use;500;2;13.082
4.50473;mineral supplements:ferrous fumarate:genito urinary system and sex hormones;501;2;13.0558
4.48484;ephedrine:various;36;1;89.5896
4.48484;genito urinary system and sex hormones:azelastine;36;1;89.5896
4.48461;magnesium carbonate;1467;3;6.76663
4.44501;alimentary tract and metabolism:ferrous fumarate:genito urinary system and sex hormones;517;2;12.6507
4.42489;blood and blood forming organs:sex hormones and modulators of the genital system;9856;8;2.80614
4.38628;magnesium peroxide;1522;3;6.5203
4.3801;osmotically acting laxatives:diuretics:musculoskeletal system;40;1;80.629
4.35556;immunostimulants:other systemic drugs for obstructive airway diseases;41;1;78.6621
4.35556;androgens and estrogens:all other therapeutic products;41;1;78.6621
4.35556;multienzymes lipase protease etc:genito urinary system and sex hormones;41;1;78.6621
4.33128;bamethan;2887;4;4.62889
4.30824;gefitinib:various;43;1;75.0026
4.30824;genito urinary system and sex hormones:ifosfamide;43;1;75.0026
4.28824;blood substitutes and perfusion solutions;14335;10;2.44375
4.24126;travoprost:various;46;1;70.1101
4.24126;antineoplastic and immunomodulating agents:medical air;46;1;70.1101
4.24126;genito urinary system and sex hormones:azathioprine;46;1;70.1101
4.24126;blood and blood forming organs:potassium iodide;46;1;70.1101
4.21991;boceprevir:various;47;1;68.6181
4.21991;genito urinary system and sex hormones:medical air;47;1;68.6181
4.19901;antineoplastic and immunomodulating agents:seratrodast;48;1;67.1882
4.17855;genito urinary system and sex hormones:phentolamine;49;1;65.8167
4.1585;nucleoside and nucleotide reverse transcriptase inhibitors:acetic acid derivatives and related substances;50;1;64.5
4.15007;muscle relaxants;10359;8;2.66282
4.13885;drugs used in benign prostatic hypertrophy:other psychostimulants and nootropics;51;1;63.235
4.13885;agalsidase beta:blood and blood forming organs;51;1;63.235
4.11959;antineoplastic and immunomodulating agents:travoprost;52;1;62.0186
4.11959;cabergoline:various;52;1;62.0186
4.11959;coagulation factor xiii:sensory organs;52;1;62.0186
4.1007;sulfonamides urea derivatives:dihydropyridine derivatives;53;1;60.8481
4.08216;solutions for parenteral nutrition:nasal preparations;54;1;59.721
4.06396;genito urinary system and sex hormones:molindone;55;1;58.6349
4.0461;other centrally acting agents:antidotes;56;1;57.5876
4.01132;fluphenazine:sensory organs;58;1;55.6012
4.01132;antiinfectives for systemic use:azelastine;58;1;55.6012
3.97773;blood coagulation factors:other ophthalmologicals;60;1;53.7473
3.96135;respiratory system:travoprost;61;1;52.8659
3.94525;gefitinib:respiratory system;62;1;52.013
3.9294;firstgeneration cephalosporins:antiinflammatory preparations nonsteroids for topical use;63;1;51.1871
3.9294;antiinfectives for systemic use:hyaluronic acid;63;1;51.1871
3.91381;cilnidipine:antiinfectives for systemic use;64;1;50.3871
3.88334;prostaglandin analogues1:all other therapeutic products;66;1;48.8597
3.8828;progestogens and estrogens fixed combinations;10885;8;2.52711
3.83936;antiinfectives for systemic use:oxedrine combinations;69;1;46.7347
3.83936;dutasteride:respiratory system;69;1;46.7347
3.83936;mesalazine:respiratory system;69;1;46.7347
3.82512;ferrous amino acid complex:medroxyprogesterone and ethinylestradiol;70;1;46.0668
3.78362;alimentary tract and metabolism:cilnidipine;73;1;44.173
3.77017;protease inhibitors:antiglaucoma preparations and miotics;74;1;43.5759
3.7569;azathioprine:respiratory system;75;1;42.9946
3.74381;surgical aids:diagnostic radiopharmaceuticals;76;1;42.4287
3.74381;antivirals for systemic use:thioxanthene derivatives;76;1;42.4287
3.73089;cilostazol:cardiovascular system;77;1;41.8775
3.70556;ferric oxide polymaltose complexes:medroxyprogesterone and ethinylestradiol;79;1;40.8169
3.68087;mesalazine:antiinfectives for systemic use;81;1;39.8086
3.63328;magnesium citrate:cardiovascular system;85;1;37.9345
3.63328;magnesium oxide:cardiovascular system:tacrolimus;85;1;37.9345
3.59906;vitamin k and other hemostatics:nasal preparations:sensory organs;88;1;36.6408
3.50796;magnesium oxide:other dermatological preparations;854;2;7.64564
3.40004;magnesium oxide:dermatologicals;906;2;7.20494
3.39735;imidazole derivatives:musculoskeletal system;108;1;29.8524
3.38604;magnesium oxide:cardiovascular system;913;2;7.14944
3.37931;drugs for constipation:thiazides plain;110;1;29.3094
3.29384;mineral supplements:blood and blood forming organs:drospirenone and ethinylestradiol;120;1;26.8656
3.29384;alimentary tract and metabolism:iron in combination with folic acid:drospirenone and ethinylestradiol;120;1;26.8656
3.25379;alimentary tract and metabolism:iron in combination with folic acid:nomegestrol and estradiol;125;1;25.7903
3.25379;alimentary tract and metabolism:iron in combination with folic acid:lynestrenol and ethinylestradiol;125;1;25.7903
3.20783;alimentary tract and metabolism:iron in combination with folic acid:megestrol and ethinylestradiol;131;1;24.6083
3.19356;sodium sulfate;4118;4;3.2249
3.17581;sodium chloride;4142;4;3.20582
3.14277;vitamin k and other hemostatics:other ophthalmologicals;140;1;23.0253
3.10845;mineral supplements:iron preparations:dienogest and ethinylestradiol;145;1;22.2308
3.10845;alimentary tract and metabolism:iron in combination with folic acid:dienogest and ethinylestradiol;145;1;22.2308
3.0433;alimentary tract and metabolism:isoxsuprine:alitretinoin;155;1;20.7955
3.01232;daptomycin;160;1;20.1452
2.97057;ifosfamide;167;1;19.3001
2.95898;azelastine;169;1;19.0715
2.94752;antihemorrhagics:other ophthalmologicals;171;1;18.8482
2.94184;hyaluronic acid;172;1;18.7386
2.94184;cilnidipine;172;1;18.7386
2.92501;tioxolone;175;1;18.4171
2.92501;coagulation factor xiii;175;1;18.4171
2.91947;chlorhexidine;176;1;18.3123
2.91483;iron preparations;13178;8;2.06208
2.91395;cyclopenthiazide;177;1;18.2088
2.91395;mitiglinide;177;1;18.2088
2.90847;eszopiclone;178;1;18.1064
2.90847;cefazedone;178;1;18.1064
2.89761;flupentixol;180;1;17.905
2.89761;clofezone;180;1;17.905
2.89761;gefitinib;180;1;17.905
2.89761;cilostazol;180;1;17.905
2.89761;insulin aspart;180;1;17.905
2.88687;glibenclamide;182;1;17.7081
2.88154;travoprost;183;1;17.6112
2.88154;agalsidase beta;183;1;17.6112
2.87936;alimentary tract and metabolism:sex hormones and modulators of the genital system;15669;9;1.96068
2.87624;oxedrine combinations;184;1;17.5154
2.87624;ephedrine;184;1;17.5154
2.87624;protein hydrolysates;184;1;17.5154
2.86574;adrafinil;186;1;17.3269
2.86574;ornidazole;186;1;17.3269
2.86574;pazufloxacin;186;1;17.3269
2.8502;triprolidine;189;1;17.0516
2.84508;multienzymes lipase protease etc;190;1;16.9618
2.83998;daclizumab;191;1;16.8729
2.83998;cabergoline;191;1;16.8729
2.83998;chlorothiazide combinations;191;1;16.8729
2.83491;azathioprine;192;1;16.7849
2.83491;boceprevir;192;1;16.7849
2.83491;magnesium citrate;192;1;16.7849
2.82987;emtricitabine;193;1;16.6979
2.82987;arginine hydrochloride;193;1;16.6979
2.80997;mesalazine;197;1;16.3585
2.80018;hyaluronic acid;199;1;16.194
2.80018;methyclothiazide and potassium;199;1;16.194
2.78568;technetium 99mtc pentetic acid;202;1;15.9532
2.78568;acrivastine;202;1;15.9532
2.78089;medical air;203;1;15.8745
2.77613;blood and blood forming organs:tizanidine;204;1;15.7966
2.7714;phentolamine;205;1;15.7195
2.76668;seratrodast;206;1;15.6431
2.76668;molindone;206;1;15.6431
2.76376;mineral supplements:ferrous fumarate;1294;2;5.03474
2.76199;fluphenazine;207;1;15.5675
2.76199;etodolac;207;1;15.5675
2.76199;peginterferon alfa2b;207;1;15.5675
2.76199;dutasteride;207;1;15.5675
2.72981;potassium iodide;214;1;15.0577
2.72981;ciclesonide;214;1;15.0577
2.72981;methyltestosterone and estrogen;214;1;15.0577
2.68567;nasal preparations:other ophthalmologicals;224;1;14.3848
2.68137;hemoglobin raffimer:other centrally acting agents;225;1;14.3208
2.66436;hemoglobin raffimer:muscle relaxants;229;1;14.0704
2.64766;dextran:musculoskeletal system;233;1;13.8285
2.61913;hydroxyethylstarch:muscle relaxants centrally acting agents;240;1;13.4247
2.61875;blood and blood forming organs:genito urinary system and sex hormones;14039;8;1.9267
2.60717;hydroxyethylstarch:muscle relaxants;243;1;13.2588
2.54957;hemoglobin raffimer:musculoskeletal system;258;1;12.487
2.48488;hydroxyethylstarch:musculoskeletal system;276;1;11.6716
2.42446;calcium channel blockers:dermatologicals:musculoskeletal system;294;1;10.956
2.41798;direct acting antivirals:protein kinase inhibitors;296;1;10.8819
2.41798;iron in combination with folic acid:nomegestrol and estradiol;296;1;10.8819
2.32311;platelet aggregation inhibitors excl heparin:blood substitutes and perfusion solutions;327;1;9.84872
2.26407;genito urinary system and sex hormones:nitrogen mustard analogues;348;1;9.25343
2.26136;combinations:2amino1phenylethanol derivatives:agents for dermatitis excluding corticosteroids;349;1;9.22687
2.26136;combinations:2amino1phenylethanol derivatives:dermatologicals;349;1;9.22687
2.26136;combinations:cardiovascular system:agents for dermatitis excluding corticosteroids;349;1;9.22687
2.25865;combinations:peripheral vasodilators:other dermatological preparations;350;1;9.20046
2.25326;imidazoline derivatives;352;1;9.14809
2.25326;combinations:peripheral vasodilators:dermatologicals;352;1;9.14809
2.25326;combinations:peripheral vasodilators:dermatologicals;352;1;9.14809
2.25326;combinations:cardiovascular system:other dermatological preparations;352;1;9.14809
2.25326;combinations:cardiovascular system:other dermatological preparations;352;1;9.14809
2.22677;immunostimulants:immunosuppressants;362;1;8.89494
2.21381;tizanidine;367;1;8.77353
2.18595;combinations:cardiovascular system:dermatologicals;378;1;8.51775
2.18098;pridinol;380;1;8.47284
2.17792;antianemic preparations;15517;8;1.72932
2.14455;dextran;395;1;8.15047
2.14217;testosterone5alpha reductase inhibitors;396;1;8.12985
2.08253;hemoglobin raffimer;422;1;7.62796
2.06932;nucleoside and nucleotide reverse transcriptase inhibitors:musculoskeletal system;428;1;7.5208
2.05416;decongestants and antiallergics:diagnostic radiopharmaceuticals;435;1;7.39952
2.04562;hydroxyethylstarch;439;1;7.33195
2.04349;antihemorrhagics:nasal preparations;440;1;7.31525
2.02461;other nasal preparations:sensory organs;449;1;7.1683
2.00613;alimentary tract and metabolism:ferrous sulfate:progestogens and estrogens fixed combinations;458;1;7.02712
2.00005;mineral supplements:ferrous sulfate:genito urinary system and sex hormones;461;1;6.98128
1.96836;antivirals for systemic use:antiglaucoma preparations and miotics;477;1;6.74657
1.95294;alimentary tract and metabolism:ferrous sulfate:genito urinary system and sex hormones;485;1;6.63502
1.93031;mineral supplements:ferric oxide polymaltose complexes:genito urinary system and sex hormones;497;1;6.47443
1.9266;alimentary tract and metabolism:ferric oxide polymaltose complexes:progestogens and estrogens fixed combinations;499;1;6.44841
1.90105;magnesium compounds:peripheral vasodilators:cromoglicic acid;513;1;6.27199
1.90105;magnesium compounds:cardiovascular system:cromoglicic acid;513;1;6.27199
1.90105;drugs for acid related disorders:peripheral vasodilators:cromoglicic acid;513;1;6.27199
1.90105;alimentary tract and metabolism:2amino1phenylethanol derivatives:cromoglicic acid;513;1;6.27199
1.89746;antacids:cardiovascular system:cromoglicic acid;515;1;6.24757
1.89388;alimentary tract and metabolism:peripheral vasodilators:cromoglicic acid;517;1;6.22334
1.89032;drugs for acid related disorders:cardiovascular system:cromoglicic acid;519;1;6.1993
1.86066;psycholeptics:other drugs for obstructive airway diseases inhalants;536;1;6.00217
1.83366;alimentary tract and metabolism:cardiovascular system:cromoglicic acid;552;1;5.82772
1.832;imidazole derivatives;553;1;5.81716
1.81722;amino acids;562;1;5.72374
1.80911;viscoelastic substances;567;1;5.67312
1.79156;other antineoplastic agents:antiglaucoma preparations and miotics;578;1;5.56485
1.79156;androgens and estrogens;578;1;5.56485
1.69476;lynestrenol and ethinylestradiol;643;1;5.00068
1.67396;nomegestrol and estradiol;658;1;4.88631
1.61201;preparations containing sulfur;705;1;4.55948
1.58949;benzodiazepine related drugs;723;1;4.44557
1.54745;enzyme preparations;758;1;4.23955
1.5393;androgens and female sex hormones in combination;765;1;4.20061
1.50753;aminosalicylic acid and similar agents;793;1;4.05172
1.46427;combinations:peripheral vasodilators;833;1;3.85639
1.44768;blood and blood forming organs;47925;18;1.26927
1.43977;nasal preparations:various;2941;2;2.19686
1.42133;combinations:agents for dermatitis excluding corticosteroids;875;1;3.67051
1.41637;combinations:other dermatological preparations;880;1;3.64956
1.40851;antithrombotic agents:diuretics;888;1;3.61654
1.40704;alimentary tract and metabolism:genito urinary system and sex hormones;24662;10;1.34144
1.38634;combinations:cardiovascular system;911;1;3.52482
1.36574;indole derivatives;933;1;3.44133
1.36297;prostaglandin analogues1;936;1;3.43025
1.33764;thioxanthene derivatives;964;1;3.33014
1.32354;medical gases;980;1;3.27551
1.27221;antiinfectives for systemic use;70860;25;1.19899
1.26486;antiacne preparations for topical use:musculoskeletal system;1050;1;3.05607
1.20466;technetium 99mtc compounds;1128;1;2.84363
1.19803;other immunosuppressants;1137;1;2.82099
1.18856;genito urinary system and sex hormones:alkylating agents;1150;1;2.78892
1.18784;prolactine inhibitors;1151;1;2.78648
1.18137;other systemic drugs for obstructive airway diseases;1160;1;2.76474
1.12834;magnesium compounds:cromoglicic acid;1237;1;2.59164
1.09096;peripheral vasodilators:cromoglicic acid;1295;1;2.47484
1.07792;alimentary tract and metabolism:cromoglicic acid;1316;1;2.43509
1.07302;alimentary tract and metabolism:ferric oxide polymaltose complexes;1324;1;2.42028
1.06093;sympathomimetics combinations excl corticosteroids;1344;1;2.38402
1.04729;insulins and analogues for injection intermediate or longacting combined with fastacting;1367;1;2.34364
1.0397;cardiovascular system:cromoglicic acid;1380;1;2.32141
1.02253;genito urinary system and sex hormones:antidotes;1410;1;2.27168
0.962219;nitrogen mustard analogues;1522;1;2.10332
0.958124;glucocorticoids;1530;1;2.09224
0.952033;genito urinary system and sex hormones:psychostimulants agents used for adhd and nootropics;1542;1;2.07583
0.944502;alimentary tract and metabolism:acetic acid derivatives and related substances;1557;1;2.05568
0.917298;alimentary tract and metabolism;96809;32;1.10031
0.901171;antiallergic agents excl corticosteroids;1647;1;1.94247
0.870391;thiazides and potassium in combination;1715;1;1.86481
0.819754;thiazides plain;1835;1;1.7418
0.81935;renal system;1836;1;1.74085
0.816131;phenothiazines with piperazine structure;1844;1;1.73322
0.804615;other antibacterials;1873;1;1.70614
0.799529;other nasal preparations;1886;1;1.69427
0.792179;digestives incl enzymes;1905;1;1.67721
0.754683;enzymes;2006;1;1.59195
0.748976;protease inhibitors;2022;1;1.57923
0.721329;sympathomimetics used as decongestants;2102;1;1.51851
0.693487;other blood glucose lowering drugs excl insulins;2187;1;1.45886
0.688729;cromoglicic acid;2202;1;1.44881
0.680586;nucleoside and nucleotide reverse transcriptase inhibitors;2228;1;1.43172
0.665895;firstgeneration cephalosporins;2276;1;1.40118
0.649586;drugs used in benign prostatic hypertrophy;2331;1;1.36774
0.624039;sulfonamides urea derivatives;2421;1;1.3163
0.616094;blood coagulation factors;2450;1;1.30053
0.598244;diuretics:musculoskeletal system;2517;1;1.26548
0.581709;dermatologicals;63837;20;0.992083
0.576067;interferons;2604;1;1.22266
0.538909;blood and blood forming organs:diuretics;2760;1;1.15264
0.516051;antipsychotics:sensory organs;2863;1;1.11059
0.473892;antivirals for systemic use:various;3069;1;1.03496
0.458499;osmotically acting laxatives;3150;1;1.00794
0.44605;other drugs for obstructive airway diseases inhalants;3218;1;0.986297
0.432277;dihydropyridine derivatives;3296;1;0.962574
0.384484;acetic acid derivatives and related substances;3592;1;0.881924
0.364518;fluoroquinolones;3729;1;0.84893
0.354243;other ophthalmologicals;3803;1;0.832098
0.348697;other psychostimulants and nootropics;3844;1;0.823051
0.323336;antipsychotics;11754;3;0.800774
0.290727;platelet aggregation inhibitors excl heparin;4324;1;0.729895
0.272947;musculoskeletal system;37288;10;0.823331
0.260013;protein kinase inhibitors;4625;1;0.681343
0.254618;antiinflammatory preparations nonsteroids for topical use;4682;1;0.672851
0.191998;other antihistamines for systemic use;5462;1;0.574462
0.18259;antidotes;5603;1;0.559599
0.162456;topical products for joint and muscular pain;5933;1;0.527577
0.146812;all other therapeutic products;10873;2;0.570301
0.122998;antihemorrhagics;6729;1;0.46326
0.121731;cardiovascular system;89634;24;0.757721
0.0994987;antiglaucoma preparations and miotics;7343;1;0.423175
0.0289341;dermatologicals:musculoskeletal system;10978;1;0.277714
0.00684949;other antineoplastic agents;15219;1;0.19583
2.05555e-05;antineoplastic and immunomodulating agents;44848;3;0.172975
